date,price_djtm,,,,,
2010-10-29 0:00:00,12263.83,,,,,
2010-10-30 0:00:00,12263.83,,,,,
2010-10-31 0:00:00,12263.83,,,,,
2010-11-01 0:00:00,12268.83,,,,,
2010-11-02 0:00:00,12379,,,,,
2010-11-03 0:00:00,12421.89,,,,,
2010-11-04 0:00:00,12666.05,,,,,
2010-11-05 0:00:00,12717.56,,,,,
2010-11-06 0:00:00,12717.56,,,,,
2010-11-07 0:00:00,12717.56,,,,,
2010-11-08 0:00:00,12697.54,,,,,
2010-11-09 0:00:00,12588.37,,,,,
2010-11-10 0:00:00,12657.05,,,,,
2010-11-11 0:00:00,12608.42,,,,,
2010-11-12 0:00:00,12448,,,,,
2010-11-13 0:00:00,12448,,,,,
2010-11-14 0:00:00,12448,,,,,
2010-11-15 0:00:00,12437.55,,,,,
2010-11-16 0:00:00,12230.57,,,,,
2010-11-17 0:00:00,12242.48,,,,,
2010-11-18 0:00:00,12431.61,,,,,
2010-11-19 0:00:00,12470.52,,,,,
2010-11-20 0:00:00,12470.52,,,,,
2010-11-21 0:00:00,12470.52,,,,,
2010-11-22 0:00:00,12466.49,,,,,
2010-11-23 0:00:00,12295,,,,,
2010-11-24 0:00:00,12492.57,,,,,
2010-11-25 0:00:00,12492.57,,,,,
2010-11-26 0:00:00,12405.38,,,,,
2010-11-27 0:00:00,12405.38,,,,,
2010-11-28 0:00:00,12405.38,,,,,
2010-11-29 0:00:00,12387.38,,,,,
2010-11-30 0:00:00,12310.83,,,,,
2010-12-01 0:00:00,12574.23,,,,,
2010-12-02 0:00:00,12731.01,,,,,
2010-12-03 0:00:00,12775.74,,,,,
2010-12-04 0:00:00,12775.74,,,,,
2010-12-05 0:00:00,12775.74,,,,,
2010-12-06 0:00:00,12769.74,,,,,
2010-12-07 0:00:00,12778.97,,,,,
2010-12-08 0:00:00,12812.47,,,,,
2010-12-09 0:00:00,12860.85,,,,,
2010-12-10 0:00:00,12946.41,,,,,
2010-12-11 0:00:00,12946.41,,,,,
2010-12-12 0:00:00,12946.41,,,,,
2010-12-13 0:00:00,12936.97,,,,,
2010-12-14 0:00:00,12946.16,,,,,
2010-12-15 0:00:00,12879.61,,,,,
2010-12-16 0:00:00,12968.9,,,,,
2010-12-17 0:00:00,12989.75,,,,,
2010-12-18 0:00:00,12989.75,,,,,
2010-12-19 0:00:00,12989.75,,,,,
2010-12-20 0:00:00,13023.26,,,,,
2010-12-21 0:00:00,13109.39,,,,,
2010-12-22 0:00:00,13150.1,,,,,
2010-12-23 0:00:00,13127.21,,,,,
2010-12-24 0:00:00,13127.21,,,,,
2010-12-25 0:00:00,13127.21,,,,,
2010-12-26 0:00:00,13127.21,,,,,
2010-12-27 0:00:00,13138.47,,,,,
2010-12-28 0:00:00,13140.35,,,,,
2010-12-29 0:00:00,13160.4,,,,,
2010-12-30 0:00:00,13145.01,,,,,
2010-12-31 0:00:00,13131.47,,,,,
2011-01-01 0:00:00,13131.47,,,,,
2011-01-02 0:00:00,13131.47,,,,,
2011-01-03 0:00:00,13288.69,,,,,
2011-01-04 0:00:00,13247.08,,,,,
2011-01-05 0:00:00,13322.84,,,,,
2011-01-06 0:00:00,13294.74,,,,,
2011-01-07 0:00:00,13269.97,,,,,
2011-01-08 0:00:00,13269.97,,,,,
2011-01-09 0:00:00,13269.97,,,,,
2011-01-10 0:00:00,13266.11,,,,,
2011-01-11 0:00:00,13318.28,,,,,
2011-01-12 0:00:00,13435.13,,,,,
2011-01-13 0:00:00,13415.11,,,,,
2011-01-14 0:00:00,13513.26,,,,,
2011-01-15 0:00:00,13513.26,,,,,
2011-01-16 0:00:00,13513.26,,,,,
2011-01-17 0:00:00,13513.26,,,,,
2011-01-18 0:00:00,13536.52,,,,,
2011-01-19 0:00:00,13371.95,,,,,
2011-01-20 0:00:00,13333.42,,,,,
2011-01-21 0:00:00,13349.57,,,,,
2011-01-22 0:00:00,13349.57,,,,,
2011-01-23 0:00:00,13349.57,,,,,
2011-01-24 0:00:00,13435.81,,,,,
2011-01-25 0:00:00,13440.68,,,,,
2011-01-26 0:00:00,13522.05,,,,,
2011-01-27 0:00:00,13556.61,,,,,
2011-01-28 0:00:00,13306.24,,,,,
2011-01-29 0:00:00,13306.24,,,,,
2011-01-30 0:00:00,13306.24,,,,,
2011-01-31 0:00:00,13408.83,,,,,
2011-02-01 0:00:00,13637.26,,,,,
2011-02-02 0:00:00,13600.68,,,,,
2011-02-03 0:00:00,13634.87,,,,,
2011-02-04 0:00:00,13672.59,,,,,
2011-02-05 0:00:00,13672.59,,,,,
2011-02-06 0:00:00,13672.59,,,,,
2011-02-07 0:00:00,13764.74,,,,,
2011-02-08 0:00:00,13824.86,,,,,
2011-02-09 0:00:00,13782.29,,,,,
2011-02-10 0:00:00,13802.95,,,,,
2011-02-11 0:00:00,13891.4,,,,,
2011-02-12 0:00:00,13891.4,,,,,
2011-02-13 0:00:00,13891.4,,,,,
2011-02-14 0:00:00,13933.34,,,,,
2011-02-15 0:00:00,13878.97,,,,,
2011-02-16 0:00:00,13972.62,,,,,
2011-02-17 0:00:00,14023.03,,,,,
2011-02-18 0:00:00,14042.96,,,,,
2011-02-19 0:00:00,14042.96,,,,,
2011-02-20 0:00:00,14042.96,,,,,
2011-02-21 0:00:00,14042.96,,,,,
2011-02-22 0:00:00,13739.04,,,,,
2011-02-23 0:00:00,13632.35,,,,,
2011-02-24 0:00:00,13628.31,,,,,
2011-02-25 0:00:00,13799.85,,,,,
2011-02-26 0:00:00,13799.85,,,,,
2011-02-27 0:00:00,13799.85,,,,,
2011-02-28 0:00:00,13867.45,,,,,
2011-03-01 0:00:00,13643.18,,,,,
2011-03-02 0:00:00,13672.74,,,,,
2011-03-03 0:00:00,13916.31,,,,,
2011-03-04 0:00:00,13818.36,,,,,
2011-03-05 0:00:00,13818.36,,,,,
2011-03-06 0:00:00,13818.36,,,,,
2011-03-07 0:00:00,13690.07,,,,,
2011-03-08 0:00:00,13819.05,,,,,
2011-03-09 0:00:00,13793.3,,,,,
2011-03-10 0:00:00,13524.09,,,,,
2011-03-11 0:00:00,13615.9,,,,,
2011-03-12 0:00:00,13615.9,,,,,
2011-03-13 0:00:00,13615.9,,,,,
2011-03-14 0:00:00,13534.78,,,,,
2011-03-15 0:00:00,13390.98,,,,,
2011-03-16 0:00:00,13150.98,,,,,
2011-03-17 0:00:00,13307.31,,,,,
2011-03-18 0:00:00,13373.37,,,,,
2011-03-19 0:00:00,13373.37,,,,,
2011-03-20 0:00:00,13373.37,,,,,
2011-03-21 0:00:00,13586.32,,,,,
2011-03-22 0:00:00,13533.56,,,,,
2011-03-23 0:00:00,13569.54,,,,,
2011-03-24 0:00:00,13696.5,,,,,
2011-03-25 0:00:00,13752.55,,,,,
2011-03-26 0:00:00,13752.55,,,,,
2011-03-27 0:00:00,13752.55,,,,,
2011-03-28 0:00:00,13711.61,,,,,
2011-03-29 0:00:00,13813.3,,,,,
2011-03-30 0:00:00,13919.81,,,,,
2011-03-31 0:00:00,13908.51,,,,,
2011-04-01 0:00:00,13980.77,,,,,
2011-04-02 0:00:00,13980.77,,,,,
2011-04-03 0:00:00,13980.77,,,,,
2011-04-04 0:00:00,13990.25,,,,,
2011-04-05 0:00:00,13997.79,,,,,
2011-04-06 0:00:00,14020.72,,,,,
2011-04-07 0:00:00,13990.23,,,,,
2011-04-08 0:00:00,13925.5,,,,,
2011-04-09 0:00:00,13925.5,,,,,
2011-04-10 0:00:00,13925.5,,,,,
2011-04-11 0:00:00,13874.41,,,,,
2011-04-12 0:00:00,13756.82,,,,,
2011-04-13 0:00:00,13768.19,,,,,
2011-04-14 0:00:00,13774.54,,,,,
2011-04-15 0:00:00,13840.05,,,,,
2011-04-16 0:00:00,13840.05,,,,,
2011-04-17 0:00:00,13840.05,,,,,
2011-04-18 0:00:00,13677.71,,,,,
2011-04-19 0:00:00,13751.95,,,,,
2011-04-20 0:00:00,13949.36,,,,,
2011-04-21 0:00:00,14029.05,,,,,
2011-04-22 0:00:00,14029.05,,,,,
2011-04-23 0:00:00,14029.05,,,,,
2011-04-24 0:00:00,14029.05,,,,,
2011-04-25 0:00:00,14008.37,,,,,
2011-04-26 0:00:00,14134.24,,,,,
2011-04-27 0:00:00,14223.25,,,,,
2011-04-28 0:00:00,14270.95,,,,,
2011-04-29 0:00:00,14308.37,,,,,
2011-04-30 0:00:00,14308.37,,,,,
2011-05-01 0:00:00,14308.37,,,,,
2011-05-02 0:00:00,14268.71,,,,,
2011-05-03 0:00:00,14196.08,,,,,
2011-05-04 0:00:00,14089.04,,,,,
2011-05-05 0:00:00,13976.09,,,,,
2011-05-06 0:00:00,14031.17,,,,,
2011-05-07 0:00:00,14031.17,,,,,
2011-05-08 0:00:00,14031.17,,,,,
2011-05-09 0:00:00,14110.23,,,,,
2011-05-10 0:00:00,14236.15,,,,,
2011-05-11 0:00:00,14070.36,,,,,
2011-05-12 0:00:00,14141.48,,,,,
2011-05-13 0:00:00,14016.8,,,,,
2011-05-14 0:00:00,14016.8,,,,,
2011-05-15 0:00:00,14016.8,,,,,
2011-05-16 0:00:00,13914.15,,,,,
2011-05-17 0:00:00,13898.12,,,,,
2011-05-18 0:00:00,14038.62,,,,,
2011-05-19 0:00:00,14068.25,,,,,
2011-05-20 0:00:00,13965.96,,,,,
2011-05-21 0:00:00,13965.96,,,,,
2011-05-22 0:00:00,13965.96,,,,,
2011-05-23 0:00:00,13786.74,,,,,
2011-05-24 0:00:00,13770.62,,,,,
2011-05-25 0:00:00,13832.51,,,,,
2011-05-26 0:00:00,13903.81,,,,,
2011-05-27 0:00:00,13968.05,,,,,
2011-05-28 0:00:00,13968.05,,,,,
2011-05-29 0:00:00,13968.05,,,,,
2011-05-30 0:00:00,13968.05,,,,,
2011-05-31 0:00:00,14117.01,,,,,
2011-06-01 0:00:00,13786.62,,,,,
2011-06-02 0:00:00,13772.36,,,,,
2011-06-03 0:00:00,13628.56,,,,,
2011-06-04 0:00:00,13628.56,,,,,
2011-06-05 0:00:00,13628.56,,,,,
2011-06-06 0:00:00,13467.53,,,,,
2011-06-07 0:00:00,13465,,,,,
2011-06-08 0:00:00,13392.9,,,,,
2011-06-09 0:00:00,13486.74,,,,,
2011-06-10 0:00:00,13293.19,,,,,
2011-06-11 0:00:00,13293.19,,,,,
2011-06-12 0:00:00,13293.19,,,,,
2011-06-13 0:00:00,13289.87,,,,,
2011-06-14 0:00:00,13471.88,,,,,
2011-06-15 0:00:00,13239.27,,,,,
2011-06-16 0:00:00,13254.2,,,,,
2011-06-17 0:00:00,13287.89,,,,,
2011-06-18 0:00:00,13287.89,,,,,
2011-06-19 0:00:00,13287.89,,,,,
2011-06-20 0:00:00,13363.84,,,,,
2011-06-21 0:00:00,13563.59,,,,,
2011-06-22 0:00:00,13480.1,,,,,
2011-06-23 0:00:00,13453.83,,,,,
2011-06-24 0:00:00,13306.43,,,,,
2011-06-25 0:00:00,13306.43,,,,,
2011-06-26 0:00:00,13306.43,,,,,
2011-06-27 0:00:00,13422.04,,,,,
2011-06-28 0:00:00,13602.21,,,,,
2011-06-29 0:00:00,13709.52,,,,,
2011-06-30 0:00:00,13843.45,,,,,
2011-07-01 0:00:00,14046.11,,,,,
2011-07-02 0:00:00,14046.11,,,,,
2011-07-03 0:00:00,14046.11,,,,,
2011-07-04 0:00:00,14046.11,,,,,
2011-07-05 0:00:00,14036.79,,,,,
2011-07-06 0:00:00,14058.23,,,,,
2011-07-07 0:00:00,14210.45,,,,,
2011-07-08 0:00:00,14115.22,,,,,
2011-07-09 0:00:00,14115.22,,,,,
2011-07-10 0:00:00,14115.22,,,,,
2011-07-11 0:00:00,13845.29,,,,,
2011-07-12 0:00:00,13784.11,,,,,
2011-07-13 0:00:00,13835.98,,,,,
2011-07-14 0:00:00,13723.81,,,,,
2011-07-15 0:00:00,13806.65,,,,,
2011-07-16 0:00:00,13806.65,,,,,
2011-07-17 0:00:00,13806.65,,,,,
2011-07-18 0:00:00,13677.08,,,,,
2011-07-19 0:00:00,13911.73,,,,,
2011-07-20 0:00:00,13899.99,,,,,
2011-07-21 0:00:00,14076.89,,,,,
2011-07-22 0:00:00,14096.47,,,,,
2011-07-23 0:00:00,14096.47,,,,,
2011-07-24 0:00:00,14096.47,,,,,
2011-07-25 0:00:00,14004.2,,,,,
2011-07-26 0:00:00,13943.38,,,,,
2011-07-27 0:00:00,13640,,,,,
2011-07-28 0:00:00,13595.77,,,,,
2011-07-29 0:00:00,13518.11,,,,,
2011-07-30 0:00:00,13518.11,,,,,
2011-07-31 0:00:00,13518.11,,,,,
2011-08-01 0:00:00,13460.22,,,,,
2011-08-02 0:00:00,13100.79,,,,,
2011-08-03 0:00:00,13169.73,,,,,
2011-08-04 0:00:00,12503.96,,,,,
2011-08-05 0:00:00,12455.76,,,,,
2011-08-06 0:00:00,12455.76,,,,,
2011-08-07 0:00:00,12455.76,,,,,
2011-08-08 0:00:00,11580.34,,,,,
2011-08-09 0:00:00,12169.52,,,,,
2011-08-10 0:00:00,11644.49,,,,,
2011-08-11 0:00:00,12197.32,,,,,
2011-08-12 0:00:00,12259.97,,,,,
2011-08-13 0:00:00,12259.97,,,,,
2011-08-14 0:00:00,12259.97,,,,,
2011-08-15 0:00:00,12542.25,,,,,
2011-08-16 0:00:00,12404.43,,,,,
2011-08-17 0:00:00,12404.92,,,,,
2011-08-18 0:00:00,11823.05,,,,,
2011-08-19 0:00:00,11638.66,,,,,
2011-08-20 0:00:00,11638.66,,,,,
2011-08-21 0:00:00,11638.66,,,,,
2011-08-22 0:00:00,11638.38,,,,,
2011-08-23 0:00:00,12054.26,,,,,
2011-08-24 0:00:00,12213.27,,,,,
2011-08-25 0:00:00,12005.18,,,,,
2011-08-26 0:00:00,12211.33,,,,,
2011-08-27 0:00:00,12211.33,,,,,
2011-08-28 0:00:00,12211.33,,,,,
2011-08-29 0:00:00,12588.8,,,,,
2011-08-30 0:00:00,12625.03,,,,,
2011-08-31 0:00:00,12678.27,,,,,
2011-09-01 0:00:00,12510.77,,,,,
2011-09-02 0:00:00,12179.67,,,,,
2011-09-03 0:00:00,12179.67,,,,,
2011-09-04 0:00:00,12179.67,,,,,
2011-09-05 0:00:00,12179.67,,,,,
2011-09-06 0:00:00,12093.82,,,,,
2011-09-07 0:00:00,12463.81,,,,,
2011-09-08 0:00:00,12320.29,,,,,
2011-09-09 0:00:00,11987.67,,,,,
2011-09-10 0:00:00,11987.67,,,,,
2011-09-11 0:00:00,11987.67,,,,,
2011-09-12 0:00:00,12069.15,,,,,
2011-09-13 0:00:00,12195.9,,,,,
2011-09-14 0:00:00,12368.65,,,,,
2011-09-15 0:00:00,12571.43,,,,,
2011-09-16 0:00:00,12631.39,,,,,
2011-09-17 0:00:00,12631.39,,,,,
2011-09-18 0:00:00,12631.39,,,,,
2011-09-19 0:00:00,12498.53,,,,,
2011-09-20 0:00:00,12446.93,,,,,
2011-09-21 0:00:00,12070.98,,,,,
2011-09-22 0:00:00,11676.36,,,,,
2011-09-23 0:00:00,11759.03,,,,,
2011-09-24 0:00:00,11759.03,,,,,
2011-09-25 0:00:00,11759.03,,,,,
2011-09-26 0:00:00,12023.17,,,,,
2011-09-27 0:00:00,12168.81,,,,,
2011-09-28 0:00:00,11883.97,,,,,
2011-09-29 0:00:00,11980.93,,,,,
2011-09-30 0:00:00,11676.5,,,,,
2011-10-01 0:00:00,11676.5,,,,,
2011-10-02 0:00:00,11676.5,,,,,
2011-10-03 0:00:00,11299.06,,,,,
2011-10-04 0:00:00,11603.03,,,,,
2011-10-05 0:00:00,11813.31,,,,,
2011-10-06 0:00:00,12045.06,,,,,
2011-10-07 0:00:00,11920.67,,,,,
2011-10-08 0:00:00,11920.67,,,,,
2011-10-09 0:00:00,11920.67,,,,,
2011-10-10 0:00:00,12337.06,,,,,
2011-10-11 0:00:00,12348.72,,,,,
2011-10-12 0:00:00,12479.74,,,,,
2011-10-13 0:00:00,12450.97,,,,,
2011-10-14 0:00:00,12671.04,,,,,
2011-10-15 0:00:00,12671.04,,,,,
2011-10-16 0:00:00,12671.04,,,,,
2011-10-17 0:00:00,12405.3,,,,,
2011-10-18 0:00:00,12671.12,,,,,
2011-10-19 0:00:00,12498.32,,,,,
2011-10-20 0:00:00,12552.42,,,,,
2011-10-21 0:00:00,12796.27,,,,,
2011-10-22 0:00:00,12796.27,,,,,
2011-10-23 0:00:00,12796.27,,,,,
2011-10-24 0:00:00,13002.38,,,,,
2011-10-25 0:00:00,12728.29,,,,,
2011-10-26 0:00:00,12872.9,,,,,
2011-10-27 0:00:00,13336,,,,,
2011-10-28 0:00:00,13334.25,,,,,
2011-10-29 0:00:00,13334.25,,,,,
2011-10-30 0:00:00,13334.25,,,,,
2011-10-31 0:00:00,13005.63,,,,,
2011-11-01 0:00:00,12631.26,,,,,
2011-11-02 0:00:00,12848.57,,,,,
2011-11-03 0:00:00,13099.6,,,,,
2011-11-04 0:00:00,13028.63,,,,,
2011-11-05 0:00:00,13028.63,,,,,
2011-11-06 0:00:00,13028.63,,,,,
2011-11-07 0:00:00,13091.86,,,,,
2011-11-08 0:00:00,13242.81,,,,,
2011-11-09 0:00:00,12739.76,,,,,
2011-11-10 0:00:00,12843.19,,,,,
2011-11-11 0:00:00,13102.04,,,,,
2011-11-12 0:00:00,13102.04,,,,,
2011-11-13 0:00:00,13102.04,,,,,
2011-11-14 0:00:00,12973.07,,,,,
2011-11-15 0:00:00,13046.93,,,,,
2011-11-16 0:00:00,12832.87,,,,,
2011-11-17 0:00:00,12615.52,,,,,
2011-11-18 0:00:00,12609.54,,,,,
2011-11-19 0:00:00,12609.54,,,,,
2011-11-20 0:00:00,12609.54,,,,,
2011-11-21 0:00:00,12373.43,,,,,
2011-11-22 0:00:00,12317.74,,,,,
2011-11-23 0:00:00,12032.06,,,,,
2011-11-24 0:00:00,12032.06,,,,,
2011-11-25 0:00:00,11991.38,,,,,
2011-11-26 0:00:00,11991.38,,,,,
2011-11-27 0:00:00,11991.38,,,,,
2011-11-28 0:00:00,12363.04,,,,,
2011-11-29 0:00:00,12383.16,,,,,
2011-11-30 0:00:00,12934.82,,,,,
2011-12-01 0:00:00,12901.83,,,,,
2011-12-02 0:00:00,12907.87,,,,,
2011-12-03 0:00:00,12907.87,,,,,
2011-12-04 0:00:00,12907.87,,,,,
2011-12-05 0:00:00,13048.66,,,,,
2011-12-06 0:00:00,13054.57,,,,,
2011-12-07 0:00:00,13071.5,,,,,
2011-12-08 0:00:00,12778.45,,,,,
2011-12-09 0:00:00,13013.11,,,,,
2011-12-10 0:00:00,13013.11,,,,,
2011-12-11 0:00:00,13013.11,,,,,
2011-12-12 0:00:00,12815.76,,,,,
2011-12-13 0:00:00,12681.39,,,,,
2011-12-14 0:00:00,12528.09,,,,,
2011-12-15 0:00:00,12580.21,,,,,
2011-12-16 0:00:00,12636.46,,,,,
2011-12-17 0:00:00,12636.46,,,,,
2011-12-18 0:00:00,12636.46,,,,,
2011-12-19 0:00:00,12473.99,,,,,
2011-12-20 0:00:00,12860.78,,,,,
2011-12-21 0:00:00,12887.39,,,,,
2011-12-22 0:00:00,12995.01,,,,,
2011-12-23 0:00:00,13103.23,,,,,
2011-12-24 0:00:00,13103.23,,,,,
2011-12-25 0:00:00,13103.23,,,,,
2011-12-26 0:00:00,13103.23,,,,,
2011-12-27 0:00:00,13110.32,,,,,
2011-12-28 0:00:00,12930.58,,,,,
2011-12-29 0:00:00,13073.18,,,,,
2011-12-30 0:00:00,13019.33,,,,,
2011-12-31 0:00:00,13019.33,,,,,
2012-01-01 0:00:00,13019.33,,,,,
2012-01-02 0:00:00,13019.33,,,,,
2012-01-03 0:00:00,13214.11,,,,,
2012-01-04 0:00:00,13206.64,,,,,
2012-01-05 0:00:00,13258.18,,,,,
2012-01-06 0:00:00,13229,,,,,
2012-01-07 0:00:00,13229,,,,,
2012-01-08 0:00:00,13229,,,,,
2012-01-09 0:00:00,13264.82,,,,,
2012-01-10 0:00:00,13393.37,,,,,
2012-01-11 0:00:00,13407.24,,,,,
2012-01-12 0:00:00,13443.57,,,,,
2012-01-13 0:00:00,13373.41,,,,,
2012-01-14 0:00:00,13373.41,,,,,
2012-01-15 0:00:00,13373.41,,,,,
2012-01-16 0:00:00,13373.41,,,,,
2012-01-17 0:00:00,13418.12,,,,,
2012-01-18 0:00:00,13579.55,,,,,
2012-01-19 0:00:00,13648.92,,,,,
2012-01-20 0:00:00,13657.49,,,,,
2012-01-21 0:00:00,13657.49,,,,,
2012-01-22 0:00:00,13657.49,,,,,
2012-01-23 0:00:00,13660.52,,,,,
2012-01-24 0:00:00,13662.03,,,,,
2012-01-25 0:00:00,13790.05,,,,,
2012-01-26 0:00:00,13712.9,,,,,
2012-01-27 0:00:00,13712.15,,,,,
2012-01-28 0:00:00,13712.15,,,,,
2012-01-29 0:00:00,13712.15,,,,,
2012-01-30 0:00:00,13668.98,,,,,
2012-01-31 0:00:00,13663.27,,,,,
2012-02-01 0:00:00,13811.72,,,,,
2012-02-02 0:00:00,13832.81,,,,,
2012-02-03 0:00:00,14047.18,,,,,
2012-02-04 0:00:00,14047.18,,,,,
2012-02-05 0:00:00,14047.18,,,,,
2012-02-06 0:00:00,14039.92,,,,,
2012-02-07 0:00:00,14063.43,,,,,
2012-02-08 0:00:00,14091.63,,,,,
2012-02-09 0:00:00,14109.41,,,,,
2012-02-10 0:00:00,14000.51,,,,,
2012-02-11 0:00:00,14000.51,,,,,
2012-02-12 0:00:00,14000.51,,,,,
2012-02-13 0:00:00,14106.44,,,,,
2012-02-14 0:00:00,14088.05,,,,,
2012-02-15 0:00:00,14014.96,,,,,
2012-02-16 0:00:00,14186.08,,,,,
2012-02-17 0:00:00,14208.23,,,,,
2012-02-18 0:00:00,14208.23,,,,,
2012-02-19 0:00:00,14208.23,,,,,
2012-02-20 0:00:00,14208.23,,,,,
2012-02-21 0:00:00,14200.45,,,,,
2012-02-22 0:00:00,14147.55,,,,,
2012-02-23 0:00:00,14226.35,,,,,
2012-02-24 0:00:00,14244.74,,,,,
2012-02-25 0:00:00,14244.74,,,,,
2012-02-26 0:00:00,14244.74,,,,,
2012-02-27 0:00:00,14259.34,,,,,
2012-02-28 0:00:00,14292.37,,,,,
2012-02-29 0:00:00,14211.69,,,,,
2012-03-01 0:00:00,14302.61,,,,,
2012-03-02 0:00:00,14238.07,,,,,
2012-03-03 0:00:00,14238.07,,,,,
2012-03-04 0:00:00,14238.07,,,,,
2012-03-05 0:00:00,14184.32,,,,,
2012-03-06 0:00:00,13954.51,,,,,
2012-03-07 0:00:00,14060.27,,,,,
2012-03-08 0:00:00,14205.26,,,,,
2012-03-09 0:00:00,14274.35,,,,,
2012-03-10 0:00:00,14274.35,,,,,
2012-03-11 0:00:00,14274.35,,,,,
2012-03-12 0:00:00,14264.95,,,,,
2012-03-13 0:00:00,14526.85,,,,,
2012-03-14 0:00:00,14492.85,,,,,
2012-03-15 0:00:00,14586.59,,,,,
2012-03-16 0:00:00,14598.33,,,,,
2012-03-17 0:00:00,14598.33,,,,,
2012-03-18 0:00:00,14598.33,,,,,
2012-03-19 0:00:00,14659.54,,,,,
2012-03-20 0:00:00,14600.95,,,,,
2012-03-21 0:00:00,14581.18,,,,,
2012-03-22 0:00:00,14467.89,,,,,
2012-03-23 0:00:00,14524.94,,,,,
2012-03-24 0:00:00,14524.94,,,,,
2012-03-25 0:00:00,14524.94,,,,,
2012-03-26 0:00:00,14731.65,,,,,
2012-03-27 0:00:00,14682.58,,,,,
2012-03-28 0:00:00,14605.65,,,,,
2012-03-29 0:00:00,14583.05,,,,,
2012-03-30 0:00:00,14627.46,,,,,
2012-03-31 0:00:00,14627.46,,,,,
2012-04-01 0:00:00,14627.46,,,,,
2012-04-02 0:00:00,14740.15,,,,,
2012-04-03 0:00:00,14686.31,,,,,
2012-04-04 0:00:00,14523.33,,,,,
2012-04-05 0:00:00,14509.9,,,,,
2012-04-06 0:00:00,14509.9,,,,,
2012-04-07 0:00:00,14509.9,,,,,
2012-04-08 0:00:00,14509.9,,,,,
2012-04-09 0:00:00,14336.6,,,,,
2012-04-10 0:00:00,14074.22,,,,,
2012-04-11 0:00:00,14193.57,,,,,
2012-04-12 0:00:00,14396.81,,,,,
2012-04-13 0:00:00,14217.77,,,,,
2012-04-14 0:00:00,14217.77,,,,,
2012-04-15 0:00:00,14217.77,,,,,
2012-04-16 0:00:00,14211.49,,,,,
2012-04-17 0:00:00,14430.31,,,,,
2012-04-18 0:00:00,14368.87,,,,,
2012-04-19 0:00:00,14291.88,,,,,
2012-04-20 0:00:00,14313.72,,,,,
2012-04-21 0:00:00,14313.72,,,,,
2012-04-22 0:00:00,14313.72,,,,,
2012-04-23 0:00:00,14183.4,,,,,
2012-04-24 0:00:00,14234.85,,,,,
2012-04-25 0:00:00,14440.67,,,,,
2012-04-26 0:00:00,14541.31,,,,,
2012-04-27 0:00:00,14586.52,,,,,
2012-04-28 0:00:00,14586.52,,,,,
2012-04-29 0:00:00,14586.52,,,,,
2012-04-30 0:00:00,14518.64,,,,,
2012-05-01 0:00:00,14591.48,,,,,
2012-05-02 0:00:00,14566.63,,,,,
2012-05-03 0:00:00,14434.34,,,,,
2012-05-04 0:00:00,14200.54,,,,,
2012-05-05 0:00:00,14200.54,,,,,
2012-05-06 0:00:00,14200.54,,,,,
2012-05-07 0:00:00,14209.54,,,,,
2012-05-08 0:00:00,14152.18,,,,,
2012-05-09 0:00:00,14063.06,,,,,
2012-05-10 0:00:00,14099.53,,,,,
2012-05-11 0:00:00,14059.71,,,,,
2012-05-12 0:00:00,14059.71,,,,,
2012-05-13 0:00:00,14059.71,,,,,
2012-05-14 0:00:00,13897.85,,,,,
2012-05-15 0:00:00,13821.9,,,,,
2012-05-16 0:00:00,13755.18,,,,,
2012-05-17 0:00:00,13520.92,,,,,
2012-05-18 0:00:00,13410.29,,,,,
2012-05-19 0:00:00,13410.29,,,,,
2012-05-20 0:00:00,13410.29,,,,,
2012-05-21 0:00:00,13644.73,,,,,
2012-05-22 0:00:00,13645.07,,,,,
2012-05-23 0:00:00,13677.45,,,,,
2012-05-24 0:00:00,13697.84,,,,,
2012-05-25 0:00:00,13673.51,,,,,
2012-05-26 0:00:00,13673.51,,,,,
2012-05-27 0:00:00,13673.51,,,,,
2012-05-28 0:00:00,13673.51,,,,,
2012-05-29 0:00:00,13830.07,,,,,
2012-05-30 0:00:00,13618.19,,,,,
2012-05-31 0:00:00,13586.26,,,,,
2012-06-01 0:00:00,13235.5,,,,,
2012-06-02 0:00:00,13235.5,,,,,
2012-06-03 0:00:00,13235.5,,,,,
2012-06-04 0:00:00,13227.9,,,,,
2012-06-05 0:00:00,13321.32,,,,,
2012-06-06 0:00:00,13629.26,,,,,
2012-06-07 0:00:00,13612.45,,,,,
2012-06-08 0:00:00,13725.62,,,,,
2012-06-09 0:00:00,13725.62,,,,,
2012-06-10 0:00:00,13725.62,,,,,
2012-06-11 0:00:00,13530.49,,,,,
2012-06-12 0:00:00,13689.3,,,,,
2012-06-13 0:00:00,13580.15,,,,,
2012-06-14 0:00:00,13724.51,,,,,
2012-06-15 0:00:00,13866.84,,,,,
2012-06-16 0:00:00,13866.84,,,,,
2012-06-17 0:00:00,13866.84,,,,,
2012-06-18 0:00:00,13896.81,,,,,
2012-06-19 0:00:00,14044.59,,,,,
2012-06-20 0:00:00,14021.24,,,,,
2012-06-21 0:00:00,13700.2,,,,,
2012-06-22 0:00:00,13803.52,,,,,
2012-06-23 0:00:00,13803.52,,,,,
2012-06-24 0:00:00,13803.52,,,,,
2012-06-25 0:00:00,13579.9,,,,,
2012-06-26 0:00:00,13648.29,,,,,
2012-06-27 0:00:00,13773.97,,,,,
2012-06-28 0:00:00,13749.97,,,,,
