date,price_dxy
2012-10-10 0:00:00,21.9
2012-10-09 0:00:00,21.950001
2012-10-08 0:00:00,21.809999
2012-10-05 0:00:00,21.76
2012-10-04 0:00:00,21.76
2012-10-03 0:00:00,21.91
2012-10-02 0:00:00,21.85
2012-10-01 0:00:00,21.870001
2012-09-28 0:00:00,21.92
2012-09-27 0:00:00,21.82
2012-09-26 0:00:00,21.879999
2012-09-25 0:00:00,21.84
2012-09-24 0:00:00,21.799999
2012-09-21 0:00:00,21.75
2012-09-20 0:00:00,21.77
2012-09-19 0:00:00,21.67
2012-09-18 0:00:00,21.74
2012-09-17 0:00:00,21.67
2012-09-14 0:00:00,21.639999
2012-09-13 0:00:00,21.75
2012-09-12 0:00:00,21.889999
2012-09-11 0:00:00,21.91
2012-09-10 0:00:00,22.08
2012-09-07 0:00:00,22.01
2012-09-06 0:00:00,22.25
2012-09-05 0:00:00,22.309999
2012-09-04 0:00:00,22.33
2012-08-31 0:00:00,22.299999
2012-08-30 0:00:00,22.440001
2012-08-29 0:00:00,22.389999
2012-08-28 0:00:00,22.35
2012-08-27 0:00:00,22.440001
2012-08-24 0:00:00,22.42
2012-08-23 0:00:00,22.35
2012-08-22 0:00:00,22.389999
2012-08-21 0:00:00,22.5
2012-08-20 0:00:00,22.65
2012-08-17 0:00:00,22.68
2012-08-16 0:00:00,22.639999
2012-08-15 0:00:00,22.719999
2012-08-14 0:00:00,22.66
2012-08-13 0:00:00,22.65
2012-08-10 0:00:00,22.68
2012-08-09 0:00:00,22.719999
2012-08-08 0:00:00,22.639999
2012-08-07 0:00:00,22.6
2012-08-06 0:00:00,22.6
2012-08-03 0:00:00,22.629999
2012-08-02 0:00:00,22.91
2012-08-01 0:00:00,22.870001
2012-07-31 0:00:00,22.709999
2012-07-30 0:00:00,22.77
2012-07-27 0:00:00,22.74
2012-07-26 0:00:00,22.75
2012-07-25 0:00:00,22.98
2012-07-24 0:00:00,23.1
2012-07-23 0:00:00,23.01
2012-07-20 0:00:00,22.98
2012-07-19 0:00:00,22.809999
2012-07-18 0:00:00,22.82
2012-07-17 0:00:00,22.84
2012-07-16 0:00:00,22.860001
2012-07-13 0:00:00,22.93
2012-07-12 0:00:00,23.030001
2012-07-11 0:00:00,22.98
2012-07-10 0:00:00,22.959999
2012-07-09 0:00:00,22.879999
2012-07-06 0:00:00,22.950001
2012-07-05 0:00:00,22.799999
2012-07-03 0:00:00,22.5
2012-07-02 0:00:00,22.52
2012-06-29 0:00:00,22.469999
2012-06-28 0:00:00,22.780001
2012-06-27 0:00:00,22.75
2012-06-26 0:00:00,22.68
2012-06-25 0:00:00,22.719999
2012-06-22 0:00:00,22.65
2012-06-21 0:00:00,22.700001
2012-06-20 0:00:00,22.459999
2012-06-19 0:00:00,22.43
2012-06-18 0:00:00,22.6
2012-06-15 0:00:00,22.5
2012-06-14 0:00:00,22.6
2012-06-13 0:00:00,22.690001
2012-06-12 0:00:00,22.76
2012-06-11 0:00:00,22.84
2012-06-08 0:00:00,22.809999
2012-06-07 0:00:00,22.74
2012-06-06 0:00:00,22.709999
2012-06-05 0:00:00,22.9
2012-06-04 0:00:00,22.82
2012-06-01 0:00:00,22.92
2012-05-31 0:00:00,22.99
2012-05-30 0:00:00,22.98
2012-05-29 0:00:00,22.799999
2012-05-25 0:00:00,22.82
2012-05-24 0:00:00,22.790001
2012-05-23 0:00:00,22.700001
2012-05-22 0:00:00,22.620001
2012-05-21 0:00:00,22.389999
2012-05-18 0:00:00,22.459999
2012-05-17 0:00:00,22.549999
2012-05-16 0:00:00,22.57
2012-05-15 0:00:00,22.52
2012-05-14 0:00:00,22.34
2012-05-11 0:00:00,22.24
2012-05-10 0:00:00,22.200001
2012-05-09 0:00:00,22.18
2012-05-08 0:00:00,22.09
2012-05-07 0:00:00,22.040001
2012-05-04 0:00:00,22.01
2012-05-03 0:00:00,21.92
2012-05-02 0:00:00,21.9
2012-05-01 0:00:00,21.83
2012-04-30 0:00:00,21.809999
2012-04-27 0:00:00,21.82
2012-04-26 0:00:00,21.860001
2012-04-25 0:00:00,21.889999
2012-04-24 0:00:00,21.940001
2012-04-23 0:00:00,22
2012-04-20 0:00:00,21.93
2012-04-19 0:00:00,22.049999
2012-04-18 0:00:00,22.059999
2012-04-17 0:00:00,22.059999
2012-04-16 0:00:00,22.07
2012-04-13 0:00:00,22.16
2012-04-12 0:00:00,21.98
2012-04-11 0:00:00,22.129999
2012-04-10 0:00:00,22.16
2012-04-09 0:00:00,22.129999
2012-04-05 0:00:00,22.200001
2012-04-04 0:00:00,22.129999
2012-04-03 0:00:00,22.02
2012-04-02 0:00:00,21.860001
2012-03-30 0:00:00,21.91
2012-03-29 0:00:00,21.940001
2012-03-28 0:00:00,21.950001
2012-03-27 0:00:00,21.959999
2012-03-26 0:00:00,21.879999
2012-03-23 0:00:00,22.02
2012-03-22 0:00:00,22.139999
2012-03-21 0:00:00,22.110001
2012-03-20 0:00:00,22.1
2012-03-19 0:00:00,22.059999
2012-03-16 0:00:00,22.18
2012-03-15 0:00:00,22.33
2012-03-14 0:00:00,22.42
2012-03-13 0:00:00,22.299999
2012-03-12 0:00:00,22.23
2012-03-09 0:00:00,22.26
2012-03-08 0:00:00,22.049999
2012-03-07 0:00:00,22.200001
2012-03-06 0:00:00,22.23
2012-03-05 0:00:00,22.09
2012-03-02 0:00:00,22.110001
2012-03-01 0:00:00,21.959999
2012-02-29 0:00:00,21.959999
2012-02-28 0:00:00,21.780001
2012-02-27 0:00:00,21.879999
2012-02-24 0:00:00,21.809999
2012-02-23 0:00:00,21.9
2012-02-22 0:00:00,22.07
2012-02-21 0:00:00,22.040001
2012-02-17 0:00:00,22.129999
2012-02-16 0:00:00,22.129999
2012-02-15 0:00:00,22.209999
2012-02-14 0:00:00,22.139999
2012-02-13 0:00:00,22.030001
2012-02-10 0:00:00,22.059999
2012-02-09 0:00:00,21.92
2012-02-08 0:00:00,21.91
2012-02-07 0:00:00,21.889999
2012-02-06 0:00:00,22.040001
2012-02-03 0:00:00,22.030001
2012-02-02 0:00:00,22.030001
2012-02-01 0:00:00,22.02
2012-01-31 0:00:00,22.120001
2012-01-30 0:00:00,22.07
2012-01-27 0:00:00,21.99
2012-01-26 0:00:00,22.15
2012-01-25 0:00:00,22.17
2012-01-24 0:00:00,22.27
2012-01-23 0:00:00,22.24
2012-01-20 0:00:00,22.370001
2012-01-19 0:00:00,22.35
2012-01-18 0:00:00,22.469999
2012-01-17 0:00:00,22.67
2012-01-13 0:00:00,22.75
2012-01-12 0:00:00,22.57
2012-01-11 0:00:00,22.719999
2012-01-10 0:00:00,22.620001
2012-01-09 0:00:00,22.639999
2012-01-06 0:00:00,22.719999
2012-01-05 0:00:00,22.639999
2012-01-04 0:00:00,22.4
2012-01-03 0:00:00,22.280001
2011-12-30 0:00:00,22.469999
2011-12-29 0:00:00,22.51
2011-12-28 0:00:00,22.549999
2011-12-27 0:00:00,22.34
2011-12-23 0:00:00,22.389999
2011-12-22 0:00:00,22.379999
2011-12-21 0:00:00,22.379999
2011-12-20 0:00:00,22.379999
2011-12-19 0:00:00,22.57
2011-12-16 0:00:00,22.49
2011-12-15 0:00:00,22.559999
2011-12-14 0:00:00,22.620001
2011-12-13 0:00:00,22.57
2011-12-12 0:00:00,22.35
2011-12-09 0:00:00,22.120001
2011-12-08 0:00:00,22.190001
2011-12-07 0:00:00,22.07
2011-12-06 0:00:00,22.1
2011-12-05 0:00:00,22.120001
2011-12-02 0:00:00,22.120001
2011-12-01 0:00:00,22.049999
2011-11-30 0:00:00,22.059999
2011-11-29 0:00:00,22.25
2011-11-28 0:00:00,22.33
2011-11-25 0:00:00,22.42
2011-11-23 0:00:00,22.290001
2011-11-22 0:00:00,22.040001
2011-11-21 0:00:00,22.049999
2011-11-18 0:00:00,22.01
2011-11-17 0:00:00,22.07
2011-11-16 0:00:00,22.040001
2011-11-15 0:00:00,21.969999
2011-11-14 0:00:00,21.84
2011-11-11 0:00:00,21.690001
2011-11-10 0:00:00,21.91
2011-11-09 0:00:00,21.969999
2011-11-08 0:00:00,21.59
2011-11-07 0:00:00,21.690001
2011-11-04 0:00:00,21.709999
2011-11-03 0:00:00,21.65
2011-11-02 0:00:00,21.75
2011-11-01 0:00:00,21.799999
2011-10-31 0:00:00,21.57
2011-10-28 0:00:00,21.16
2011-10-27 0:00:00,21.15
2011-10-26 0:00:00,21.51
2011-10-25 0:00:00,21.51
2011-10-24 0:00:00,21.49
2011-10-21 0:00:00,21.540001
2011-10-20 0:00:00,21.74
2011-10-19 0:00:00,21.780001
2011-10-18 0:00:00,21.76
2011-10-17 0:00:00,21.790001
2011-10-14 0:00:00,21.65
2011-10-13 0:00:00,21.75
2011-10-12 0:00:00,21.76
2011-10-11 0:00:00,21.9
2011-10-10 0:00:00,21.92
2011-10-07 0:00:00,22.27
2011-10-06 0:00:00,22.209999
2011-10-05 0:00:00,22.35
2011-10-04 0:00:00,22.42
2011-10-03 0:00:00,22.51
2011-09-30 0:00:00,22.309999
2011-09-29 0:00:00,22.08
2011-09-28 0:00:00,22.129999
2011-09-27 0:00:00,22.049999
2011-09-26 0:00:00,22.18
2011-09-23 0:00:00,22.200001
2011-09-22 0:00:00,22.26
2011-09-21 0:00:00,22.030001
2011-09-20 0:00:00,21.860001
2011-09-19 0:00:00,21.860001
2011-09-16 0:00:00,21.74
2011-09-15 0:00:00,21.66
2011-09-14 0:00:00,21.790001
2011-09-13 0:00:00,21.85
2011-09-12 0:00:00,21.92
2011-09-09 0:00:00,21.91
2011-09-08 0:00:00,21.65
2011-09-07 0:00:00,21.43
2011-09-06 0:00:00,21.549999
2011-09-02 0:00:00,21.219999
2011-09-01 0:00:00,21.16
2011-08-31 0:00:00,21.07
2011-08-30 0:00:00,21.01
2011-08-29 0:00:00,20.93
2011-08-26 0:00:00,20.959999
2011-08-25 0:00:00,21.08
2011-08-24 0:00:00,21.02
2011-08-23 0:00:00,20.98
2011-08-22 0:00:00,21.07
2011-08-19 0:00:00,21.030001
2011-08-18 0:00:00,21.08
2011-08-17 0:00:00,20.959999
2011-08-16 0:00:00,21.01
2011-08-15 0:00:00,21
2011-08-12 0:00:00,21.219999
2011-08-11 0:00:00,21.219999
2011-08-10 0:00:00,21.25
2011-08-09 0:00:00,21.07
2011-08-08 0:00:00,21.25
2011-08-05 0:00:00,21.219999
2011-08-04 0:00:00,21.4
2011-08-03 0:00:00,21.07
2011-08-02 0:00:00,21.17
2011-08-01 0:00:00,21.139999
2011-07-29 0:00:00,21.030001
2011-07-28 0:00:00,21.129999
2011-07-27 0:00:00,21.09
2011-07-26 0:00:00,20.93
2011-07-25 0:00:00,21.110001
2011-07-22 0:00:00,21.129999
2011-07-21 0:00:00,21.129999
2011-07-20 0:00:00,21.33
2011-07-19 0:00:00,21.43
2011-07-18 0:00:00,21.48
2011-07-15 0:00:00,21.43
2011-07-14 0:00:00,21.469999
2011-07-13 0:00:00,21.469999
2011-07-12 0:00:00,21.700001
2011-07-11 0:00:00,21.709999
2011-07-08 0:00:00,21.42
2011-07-07 0:00:00,21.370001
2011-07-06 0:00:00,21.41
2011-07-05 0:00:00,21.280001
2011-07-01 0:00:00,21.200001
2011-06-30 0:00:00,21.219999
2011-06-29 0:00:00,21.32
2011-06-28 0:00:00,21.450001
2011-06-27 0:00:00,21.530001
2011-06-24 0:00:00,21.629999
2011-06-23 0:00:00,21.5
2011-06-22 0:00:00,21.389999
2011-06-21 0:00:00,21.309999
2011-06-20 0:00:00,21.450001
2011-06-17 0:00:00,21.450001
2011-06-16 0:00:00,21.59
2011-06-15 0:00:00,21.6
2011-06-14 0:00:00,21.26
2011-06-13 0:00:00,21.290001
2011-06-10 0:00:00,21.4
2011-06-09 0:00:00,21.200001
2011-06-08 0:00:00,21.129999
2011-06-07 0:00:00,21.030001
2011-06-06 0:00:00,21.15
2011-06-03 0:00:00,21.09
2011-06-02 0:00:00,21.25
2011-06-01 0:00:00,21.389999
2011-05-31 0:00:00,21.34
2011-05-27 0:00:00,21.440001
2011-05-26 0:00:00,21.620001
2011-05-25 0:00:00,21.709999
2011-05-24 0:00:00,21.73
2011-05-23 0:00:00,21.790001
2011-05-20 0:00:00,21.65
2011-05-19 0:00:00,21.5
2011-05-18 0:00:00,21.59
2011-05-17 0:00:00,21.6
2011-05-16 0:00:00,21.620001
2011-05-13 0:00:00,21.690001
2011-05-12 0:00:00,21.540001
2011-05-11 0:00:00,21.58
2011-05-10 0:00:00,21.379999
2011-05-09 0:00:00,21.4
2011-05-06 0:00:00,21.43
2011-05-05 0:00:00,21.27
2011-05-04 0:00:00,20.959999
2011-05-03 0:00:00,20.969999
2011-05-02 0:00:00,20.969999
2011-04-29 0:00:00,20.950001
2011-04-28 0:00:00,20.959999
2011-04-27 0:00:00,21.02
2011-04-26 0:00:00,21.16
2011-04-25 0:00:00,21.209999
2011-04-21 0:00:00,21.24
2011-04-20 0:00:00,21.32
2011-04-19 0:00:00,21.530001
2011-04-18 0:00:00,21.66
2011-04-15 0:00:00,21.459999
2011-04-14 0:00:00,21.42
2011-04-13 0:00:00,21.5
2011-04-12 0:00:00,21.48
2011-04-11 0:00:00,21.530001
2011-04-08 0:00:00,21.5
2011-04-07 0:00:00,21.67
2011-04-06 0:00:00,21.66
2011-04-05 0:00:00,21.780001
2011-04-04 0:00:00,21.77
2011-04-01 0:00:00,21.77
2011-03-31 0:00:00,21.790001
2011-03-30 0:00:00,21.83
2011-03-29 0:00:00,21.85
2011-03-28 0:00:00,21.860001
2011-03-25 0:00:00,21.879999
2011-03-24 0:00:00,21.73
2011-03-23 0:00:00,21.780001
2011-03-22 0:00:00,21.66
2011-03-21 0:00:00,21.65
2011-03-18 0:00:00,21.719999
2011-03-17 0:00:00,21.82
2011-03-16 0:00:00,22.01
2011-03-15 0:00:00,21.940001
2011-03-14 0:00:00,21.92
2011-03-11 0:00:00,22.030001
2011-03-10 0:00:00,22.190001
2011-03-09 0:00:00,22.02
2011-03-08 0:00:00,22.059999
2011-03-07 0:00:00,21.959999
2011-03-04 0:00:00,21.940001
2011-03-03 0:00:00,21.969999
2011-03-02 0:00:00,22
2011-03-01 0:00:00,22.120001
2011-02-28 0:00:00,22.09
2011-02-25 0:00:00,22.190001
2011-02-24 0:00:00,22.15
2011-02-23 0:00:00,22.23
2011-02-22 0:00:00,22.360001
2011-02-18 0:00:00,22.299999
2011-02-17 0:00:00,22.41
2011-02-16 0:00:00,22.469999
2011-02-15 0:00:00,22.6
2011-02-14 0:00:00,22.58
2011-02-11 0:00:00,22.549999
2011-02-10 0:00:00,22.49
2011-02-09 0:00:00,22.309999
2011-02-08 0:00:00,22.41
2011-02-07 0:00:00,22.43
2011-02-04 0:00:00,22.43
2011-02-03 0:00:00,22.360001
2011-02-02 0:00:00,22.18
2011-02-01 0:00:00,22.139999
2011-01-31 0:00:00,22.360001
2011-01-28 0:00:00,22.49
2011-01-27 0:00:00,22.35
2011-01-26 0:00:00,22.389999
2011-01-25 0:00:00,22.43
2011-01-24 0:00:00,22.440001
2011-01-21 0:00:00,22.49
2011-01-20 0:00:00,22.68
2011-01-19 0:00:00,22.610001
2011-01-18 0:00:00,22.75
2011-01-14 0:00:00,22.77
2011-01-13 0:00:00,22.799999
2011-01-12 0:00:00,23.040001
2011-01-11 0:00:00,23.27
2011-01-10 0:00:00,23.280001
2011-01-07 0:00:00,23.360001
2011-01-06 0:00:00,23.290001
2011-01-05 0:00:00,23.110001
2011-01-04 0:00:00,22.879999
2011-01-03 0:00:00,22.82
2010-12-31 0:00:00,22.709999
2010-12-30 0:00:00,22.92
2010-12-29 0:00:00,23
2010-12-28 0:00:00,23.16
2010-12-27 0:00:00,23.15
2010-12-23 0:00:00,23.200001
2010-12-22 0:00:00,23.27
2010-12-21 0:00:00,23.290001
2010-12-20 0:00:00,23.24
2010-12-17 0:00:00,23.190001
2010-12-16 0:00:00,23.09
2010-12-15 0:00:00,23.15
2010-12-14 0:00:00,22.91
2010-12-13 0:00:00,22.870001
2010-12-10 0:00:00,23.120001
2010-12-09 0:00:00,23.120001
2010-12-08 0:00:00,23.1
2010-12-07 0:00:00,23.09
2010-12-06 0:00:00,22.99
2010-12-03 0:00:00,22.879999
2010-12-02 0:00:00,23.16
2010-12-01 0:00:00,23.299999
2010-11-30 0:00:00,23.5
2010-11-29 0:00:00,23.35
2010-11-26 0:00:00,23.209999
2010-11-24 0:00:00,23.07
2010-11-23 0:00:00,23.040001
2010-11-22 0:00:00,22.74
2010-11-19 0:00:00,22.67
2010-11-18 0:00:00,22.74
2010-11-17 0:00:00,22.9
2010-11-16 0:00:00,22.92
2010-11-15 0:00:00,22.790001
2010-11-12 0:00:00,22.610001
2010-11-11 0:00:00,22.639999
2010-11-10 0:00:00,22.48
2010-11-09 0:00:00,22.5
2010-11-08 0:00:00,22.309999
2010-11-05 0:00:00,22.18
2010-11-04 0:00:00,21.969999
2010-11-03 0:00:00,22.139999
2010-11-02 0:00:00,22.25
2010-11-01 0:00:00,22.41
2010-10-29 0:00:00,22.370001
2010-10-28 0:00:00,22.41
2010-10-27 0:00:00,22.65
2010-10-26 0:00:00,22.52
2010-10-25 0:00:00,22.370001
2010-10-22 0:00:00,22.469999
2010-10-21 0:00:00,22.469999
2010-10-20 0:00:00,22.389999
2010-10-19 0:00:00,22.700001
2010-10-18 0:00:00,22.32
2010-10-15 0:00:00,22.34
2010-10-14 0:00:00,22.209999
2010-10-13 0:00:00,22.360001
2010-10-12 0:00:00,22.42
2010-10-11 0:00:00,22.49
2010-10-08 0:00:00,22.4
2010-10-07 0:00:00,22.48
2010-10-06 0:00:00,22.450001
2010-10-05 0:00:00,22.559999
2010-10-04 0:00:00,22.75
2010-10-01 0:00:00,22.65
2010-09-30 0:00:00,22.84
2010-09-29 0:00:00,22.84
2010-09-28 0:00:00,22.879999
2010-09-27 0:00:00,23
2010-09-24 0:00:00,22.969999
2010-09-23 0:00:00,23.209999
2010-09-22 0:00:00,23.139999
2010-09-21 0:00:00,23.309999
2010-09-20 0:00:00,23.57
2010-09-17 0:00:00,23.6
2010-09-16 0:00:00,23.540001
2010-09-15 0:00:00,23.620001
2010-09-14 0:00:00,23.52
2010-09-13 0:00:00,23.719999
2010-09-10 0:00:00,23.98
2010-09-09 0:00:00,23.959999
2010-09-08 0:00:00,23.959999
2010-09-07 0:00:00,24.040001
2010-09-03 0:00:00,23.790001
2010-09-02 0:00:00,23.91
2010-09-01 0:00:00,23.93
2010-08-31 0:00:00,24.120001
2010-08-30 0:00:00,24.139999
2010-08-27 0:00:00,24.07
2010-08-26 0:00:00,24.030001
2010-08-25 0:00:00,24.18
2010-08-24 0:00:00,24.139999
2010-08-23 0:00:00,24.18
2010-08-20 0:00:00,24.129999
2010-08-19 0:00:00,23.959999
2010-08-18 0:00:00,23.91
2010-08-17 0:00:00,23.879999
2010-08-16 0:00:00,23.959999
2010-08-13 0:00:00,24.110001
2010-08-12 0:00:00,24.01
2010-08-11 0:00:00,23.93
2010-08-10 0:00:00,23.52
2010-08-09 0:00:00,23.469999
2010-08-06 0:00:00,23.35
2010-08-05 0:00:00,23.469999
2010-08-04 0:00:00,23.549999
2010-08-03 0:00:00,23.42
2010-08-02 0:00:00,23.52
2010-07-30 0:00:00,23.74
2010-07-29 0:00:00,23.73
2010-07-28 0:00:00,23.889999
2010-07-27 0:00:00,23.9
2010-07-26 0:00:00,23.860001
2010-07-23 0:00:00,23.99
2010-07-22 0:00:00,24.030001
2010-07-21 0:00:00,24.23
2010-07-20 0:00:00,24.07
2010-07-19 0:00:00,24.030001
2010-07-16 0:00:00,24.01
2010-07-15 0:00:00,23.969999
2010-07-14 0:00:00,24.25
2010-07-13 0:00:00,24.299999
2010-07-12 0:00:00,24.51
2010-07-09 0:00:00,24.440001
2010-07-08 0:00:00,24.379999
2010-07-07 0:00:00,24.41
2010-07-06 0:00:00,24.49
2010-07-02 0:00:00,24.57
2010-07-01 0:00:00,24.6
2010-06-30 0:00:00,25.059999
2010-06-29 0:00:00,25.08
2010-06-28 0:00:00,24.959999
2010-06-25 0:00:00,24.83
2010-06-24 0:00:00,24.969999
2010-06-23 0:00:00,24.969999
2010-06-22 0:00:00,25.07
2010-06-21 0:00:00,25.030001
2010-06-18 0:00:00,24.940001
2010-06-17 0:00:00,24.950001
2010-06-16 0:00:00,25.1
2010-06-15 0:00:00,25.02
2010-06-14 0:00:00,25.23
2010-06-11 0:00:00,25.459999
2010-06-10 0:00:00,25.379999
2010-06-09 0:00:00,25.65
2010-06-08 0:00:00,25.75
2010-06-07 0:00:00,25.83
2010-06-04 0:00:00,25.77
2010-06-03 0:00:00,25.469999
2010-06-02 0:00:00,25.34
2010-06-01 0:00:00,25.35
2010-05-28 0:00:00,25.34
2010-05-27 0:00:00,25.200001
2010-05-26 0:00:00,25.469999
2010-05-25 0:00:00,25.299999
2010-05-24 0:00:00,25.23
2010-05-21 0:00:00,24.98
2010-05-20 0:00:00,25.09
2010-05-19 0:00:00,25.219999
2010-05-18 0:00:00,25.459999
2010-05-17 0:00:00,25.190001
2010-05-14 0:00:00,25.190001
2010-05-13 0:00:00,24.959999
2010-05-12 0:00:00,24.82
2010-05-11 0:00:00,24.75
2010-05-10 0:00:00,24.639999
2010-05-07 0:00:00,24.700001
2010-05-06 0:00:00,24.809999
2010-05-05 0:00:00,24.610001
2010-05-04 0:00:00,24.379999
2010-05-03 0:00:00,24.110001
2010-04-30 0:00:00,23.959999
2010-04-29 0:00:00,24
2010-04-28 0:00:00,24.110001
2010-04-27 0:00:00,24.120001
2010-04-26 0:00:00,23.83
2010-04-23 0:00:00,23.84
2010-04-22 0:00:00,23.889999
2010-04-21 0:00:00,23.780001
2010-04-20 0:00:00,23.73
2010-04-19 0:00:00,23.690001
2010-04-16 0:00:00,23.65
2010-04-15 0:00:00,23.57
2010-04-14 0:00:00,23.48
2010-04-13 0:00:00,23.6
2010-04-12 0:00:00,23.6
2010-04-09 0:00:00,23.700001
2010-04-08 0:00:00,23.879999
2010-04-07 0:00:00,23.9
2010-04-06 0:00:00,23.85
2010-04-05 0:00:00,23.780001
2010-04-01 0:00:00,23.66
2010-03-31 0:00:00,23.799999
2010-03-30 0:00:00,23.93
2010-03-29 0:00:00,23.84
2010-03-26 0:00:00,23.959999
2010-03-25 0:00:00,24.129999
2010-03-24 0:00:00,24.049999
2010-03-23 0:00:00,23.73
2010-03-22 0:00:00,23.65
2010-03-19 0:00:00,23.709999
2010-03-18 0:00:00,23.549999
2010-03-17 0:00:00,23.389999
2010-03-16 0:00:00,23.379999
2010-03-15 0:00:00,23.549999
2010-03-12 0:00:00,23.42
2010-03-11 0:00:00,23.57
2010-03-10 0:00:00,23.620001
2010-03-09 0:00:00,23.66
2010-03-08 0:00:00,23.620001
2010-03-05 0:00:00,23.629999
2010-03-04 0:00:00,23.639999
2010-03-03 0:00:00,23.51
2010-03-02 0:00:00,23.65
2010-03-01 0:00:00,23.719999
2010-02-26 0:00:00,23.639999
2010-02-25 0:00:00,23.709999
2010-02-24 0:00:00,23.76
2010-02-23 0:00:00,23.809999
2010-02-22 0:00:00,23.68
2010-02-19 0:00:00,23.719999
2010-02-18 0:00:00,23.65
2010-02-17 0:00:00,23.65
2010-02-16 0:00:00,23.43
2010-02-12 0:00:00,23.629999
2010-02-11 0:00:00,23.549999
2010-02-10 0:00:00,23.559999
2010-02-09 0:00:00,23.49
2010-02-08 0:00:00,23.639999
2010-02-05 0:00:00,23.65
2010-02-04 0:00:00,23.549999
2010-02-03 0:00:00,23.4
2010-02-02 0:00:00,23.27
2010-02-01 0:00:00,23.35
2010-01-29 0:00:00,23.450001
2010-01-28 0:00:00,23.27
2010-01-27 0:00:00,23.23
2010-01-26 0:00:00,23.15
2010-01-25 0:00:00,23.049999
2010-01-22 0:00:00,23.08
2010-01-21 0:00:00,23.120001
2010-01-20 0:00:00,23.120001
2010-01-19 0:00:00,22.84
2010-01-15 0:00:00,22.77
2010-01-14 0:00:00,22.639999
2010-01-13 0:00:00,22.700001
2010-01-12 0:00:00,22.719999
2010-01-11 0:00:00,22.719999
2010-01-08 0:00:00,22.84
2010-01-07 0:00:00,23
2010-01-06 0:00:00,22.85
2010-01-05 0:00:00,22.91
2010-01-04 0:00:00,22.92
2009-12-31 0:00:00,23.08
2009-12-30 0:00:00,23.040001
2009-12-29 0:00:00,23.040001
2009-12-28 0:00:00,22.969999
2009-12-24 0:00:00,23.030001
2009-12-23 0:00:00,23.030001
2009-12-22 0:00:00,23.16
2009-12-21 0:00:00,23.08
2009-12-18 0:00:00,23.01
2009-12-17 0:00:00,23.01
2009-12-16 0:00:00,22.77
2009-12-15 0:00:00,22.790001
2009-12-14 0:00:00,22.629999
2009-12-11 0:00:00,22.68
2009-12-10 0:00:00,22.5
2009-12-09 0:00:00,22.5
2009-12-08 0:00:00,22.59
2009-12-07 0:00:00,22.48
2009-12-04 0:00:00,22.48
2009-12-03 0:00:00,22.15
2009-12-02 0:00:00,22.139999
2009-12-01 0:00:00,22.07
2009-11-30 0:00:00,22.17
2009-11-27 0:00:00,22.26
2009-11-25 0:00:00,22.030001
2009-11-24 0:00:00,22.290001
2009-11-23 0:00:00,22.27
2009-11-20 0:00:00,22.440001
2009-11-19 0:00:00,22.35
2009-11-18 0:00:00,22.280001
2009-11-17 0:00:00,22.360001
2009-11-16 0:00:00,22.219999
2009-11-13 0:00:00,22.32
2009-11-12 0:00:00,22.799999
2009-11-11 0:00:00,22.48
2009-11-10 0:00:00,22.440001
2009-11-09 0:00:00,22.540001
2009-11-06 0:00:00,22.83
2009-11-05 0:00:00,22.940001
2009-11-04 0:00:00,22.51
2009-11-03 0:00:00,22.68
2009-11-02 0:00:00,22.620001
2009-10-30 0:00:00,22.700001
2009-10-29 0:00:00,22.57
2009-10-28 0:00:00,22.73
2009-10-27 0:00:00,22.639999
2009-10-26 0:00:00,22.58
2009-10-23 0:00:00,22.43
2009-10-22 0:00:00,22.309999
2009-10-21 0:00:00,22.32
2009-10-20 0:00:00,22.459999
2009-10-19 0:00:00,22.360001
2009-10-16 0:00:00,22.469999
2009-10-15 0:00:00,22.41
2009-10-14 0:00:00,22.4
2009-10-13 0:00:00,22.57
2009-10-12 0:00:00,22.620001
2009-10-09 0:00:00,22.719999
2009-10-08 0:00:00,22.540001
2009-10-07 0:00:00,22.690001
2009-10-06 0:00:00,22.67
2009-10-05 0:00:00,22.77
2009-10-02 0:00:00,22.9
2009-10-01 0:00:00,22.950001
2009-09-30 0:00:00,22.790001
2009-09-29 0:00:00,22.92
2009-09-28 0:00:00,22.879999
2009-09-25 0:00:00,22.809999
2009-09-24 0:00:00,22.870001
2009-09-23 0:00:00,22.700001
2009-09-22 0:00:00,22.6
2009-09-21 0:00:00,22.84
2009-09-18 0:00:00,22.76
2009-09-17 0:00:00,22.68
2009-09-16 0:00:00,22.639999
2009-09-15 0:00:00,22.709999
2009-09-14 0:00:00,22.790001
2009-09-11 0:00:00,22.809999
2009-09-10 0:00:00,22.860001
2009-09-09 0:00:00,22.91
2009-09-08 0:00:00,22.99
2009-09-04 0:00:00,23.25
2009-09-03 0:00:00,23.34
2009-09-02 0:00:00,23.32
2009-09-01 0:00:00,23.41
2009-08-31 0:00:00,23.26
2009-08-28 0:00:00,23.280001
2009-08-27 0:00:00,23.24
2009-08-26 0:00:00,23.370001
2009-08-25 0:00:00,23.280001
2009-08-24 0:00:00,23.280001
2009-08-21 0:00:00,23.23
2009-08-20 0:00:00,23.309999
2009-08-19 0:00:00,23.379999
2009-08-18 0:00:00,23.530001
2009-08-17 0:00:00,23.59
2009-08-14 0:00:00,23.450001
2009-08-13 0:00:00,23.360001
2009-08-12 0:00:00,23.469999
2009-08-11 0:00:00,23.58
2009-08-10 0:00:00,23.559999
